,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CITIBANK N.A,"19,221.90","3,090.49","7,628.12","2,327.67","4,037.35","52,396.36",155.58,54.53,88912.00,"10,663.07","1,013.19","1,127.61","1,798.09",908.51,"1,895.97",1.39,-,17407.83,"33,731.73","5,053.63","4,099.21",682.10,869.05,"8,709.92",40.72,"3,915.98",57102.34,"6,623.05","2,175.03","5,001.56","2,990.84","2,240.85","2,982.45",662.80,249.88,22926.46,"5,274.18","2,658.21","1,489.75","2,072.25","1,700.34","17,941.38",9.70,209.44,31355.25,"6,211.11","3,074.39","7,349.40","7,284.34","6,805.79","16,650.55","3,456.33","10,064.40",60896.31
,,COMMONWEALTH BANK OF AUSTRALIA,3.12,0.85,39.94,7.40,16.75,30.30,-,-,98.36,42.11,20.69,45.48,48.28,-,100.00,-,-,256.56,-,34.09,5.14,17.71,2.31,29.84,-,0.15,89.25,8.19,1.94,31.24,77.12,3.69,104.54,-,-,226.73,30.01,4.92,30.13,51.27,3.97,100.25,-,-,220.54,29.88,18.38,179.94,98.55,14.80,41.60,4.49,3.75,391.39
,,COOPERATIEVE RABOBANK U.A.,194.11,83.25,235.64,9.67,13.63,55.10,-,-,591.40,7.73,54.02,150.63,46.06,-,-,-,-,258.44,31.59,99.67,123.31,-,-,25.71,-,-,280.28,3.47,54.01,163.18,68.34,-,-,18.52,6.25,313.77,0.34,70.62,150.77,46.21,-,0.20,-,-,268.15,325.50,157.25,295.02,124.99,10.71,153.09,16.00,-,1082.56
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,789.24,73.02,107.00,4.97,30.52,46.90,-,-,1051.65,"2,041.27",10.25,920.16,29.03,3.38,156.26,518.75,-,3679.10,352.20,10.00,722.43,8.87,5.19,28.57,64.48,21.80,1213.54,"1,862.45",23.34,424.99,449.61,262.24,24.08,-,0.14,3046.85,621.32,6.50,73.95,34.89,17.08,176.41,518.75,1.22,1450.12,723.05,703.59,"1,077.86",752.87,774.21,165.37,21.43,6.16,4224.54
,,CREDIT SUISSE AG,45.35,3.80,433.86,475.06,153.87,"5,170.52",-,-,6282.46,"2,454.07",-,-,-,-,-,-,-,2454.07,"7,998.96",1.09,62.26,47.38,16.10,51.19,-,0.41,8177.39,867.39,107.70,1.16,75.30,200.00,-,-,75.00,1326.55,-,0.29,-,-,24.21,"4,849.58",-,-,4874.08,225.00,107.58,100.00,225.30,495.00,215.00,-,-,1367.88
,,"CTBC BANK CO., LTD.",95.77,71.24,34.38,8.53,3.52,34.55,0.04,-,248.03,46.97,13.78,18.89,4.37,-,-,-,-,84.01,30.37,19.60,13.38,17.05,-,5.77,-,-,86.17,32.50,7.76,32.93,17.22,-,-,-,-,90.41,21.89,13.77,18.89,4.37,-,-,-,-,58.92,74.32,39.37,185.50,122.74,0.01,1.86,0.26,-,424.06
,,DBS BANK INDIA LIMITED,"4,902.04","2,370.55","3,337.58","1,219.93",944.47,"4,300.16",221.30,98.94,17394.96,"4,692.05","1,709.69",537.83,543.11,875.00,-,"1,625.00",-,9982.68,"9,284.06",421.42,859.60,263.19,806.16,402.12,170.61,"1,309.40",13516.56,672.12,972.24,"1,184.96","1,485.29",3.15,63.24,-,235.39,4616.39,491.82,909.72,41.63,570.13,887.29,"3,212.69","1,818.25",0.25,7931.78,"2,288.37","1,504.33","5,134.21","3,071.20",747.91,971.27,964.55,"1,146.85",15828.70
,,DEUTSCHE BANK AG,"7,551.28","1,857.94","7,670.83","4,240.79",536.14,"15,890.43",886.62,-,38634.01,"4,187.55",-,"2,106.25",-,-,-,625.00,-,6918.80,"6,459.60",507.53,942.74,652.62,73.29,"3,061.41",228.77,476.55,12402.50,"4,246.82","1,419.88","1,572.45",890.38,220.21,37.34,-,180.22,8567.31,"2,706.75",-,"2,173.35",-,-,"4,221.61",625.42,175.96,9903.10,"3,739.08","3,232.78","6,522.10","4,957.25","3,702.45","9,154.02",821.09,"4,009.64",36138.41
,,DOHA BANK Q.P.S.C.,0.01,-,-,-,-,0.11,-,-,0.12,-,-,-,-,-,-,-,-,,-,-,-,0.14,-,-,-,20.86,21.00,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
,,FIRSTRAND BANK LTD,14.00,4.51,96.86,25.18,91.56,76.93,27.55,-,336.59,667.42,9.03,120.22,14.05,18.00,62.50,-,-,891.22,648.35,1.88,52.24,8.81,423.98,17.73,3.82,0.52,1157.33,167.87,14.51,44.47,16.19,-,-,-,6.78,249.81,12.07,9.04,70.34,14.22,70.08,74.06,-,-,249.81,34.11,67.48,124.22,25.47,5.30,4.12,15.27,-,275.97
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,"19,617.76","5,964.12","10,920.82","1,976.25","8,926.08","11,864.70","25,985.32",0.48,85255.53,"11,755.66","1,356.25","4,656.25",628.56,-,3.23,-,-,18399.95,"13,620.71","5,359.49","3,658.08","7,380.77","8,546.45","3,412.43",827.90,"6,915.54",49721.37,"10,393.46","1,131.63","2,351.05","5,241.33","2,778.40","1,548.85","1,251.27","1,821.46",26517.45,"1,770.25",985.78,901.66,"2,244.13","6,394.31","11,172.16","2,958.23","1,722.41",28148.93,"5,184.36","3,371.83","6,262.95","6,727.00","3,791.55","5,473.51","5,221.39","10,584.63",46617.21
,,HSBC BANK OMAN S.A.O.G.,6.27,3.96,17.32,14.16,11.60,68.32,-,-,121.63,-,-,-,-,-,-,-,-,,-,24.74,-,5.05,0.78,0.10,-,-,30.66,27.38,-,0.07,-,-,-,-,2.94,30.38,0.76,1.30,4.97,6.43,15.78,-,-,-,29.24,-,-,0.10,0.00,0.00,0.06,-,0.56,0.73
,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,118.88,47.30,159.56,20.16,63.80,-,-,-,409.69,106.25,6.25,297.50,-,-,-,-,-,410.00,-,-,57.86,9.79,40.74,14.74,12.10,117.02,252.23,26.35,1.00,70.75,67.88,-,-,-,-,165.99,6.25,6.25,137.50,-,-,-,-,-,150.00,1.42,1.00,254.75,185.52,92.35,199.59,97.50,220.96,1053.10
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,"5,042.33","1,513.91",800.14,522.96,"2,045.70","4,010.81",942.69,-,14878.52,"4,995.25",-,2.69,57.98,-,-,-,-,5055.91,"4,049.25",375.14,240.39,685.85,"9,634.26",579.89,0.28,398.14,15963.20,236.10,27.70,"1,121.01",899.31,"1,060.92","1,512.75","1,030.26",155.22,6043.27,"1,255.11",1.48,34.54,57.99,-,"1,343.75",-,-,2692.86,935.28,378.60,"1,366.73",856.95,240.77,"1,074.68",308.05,-,5161.05
,,JSC VTB BANK,0.37,-,-,-,-,2.09,-,-,2.46,-,-,-,-,-,-,-,-,,-,1.82,-,-,-,-,-,-,1.82,8.78,-,-,-,-,-,-,-,8.78,6.87,-,-,-,-,-,-,-,6.87,-,1.08,0.81,0.70,4.29,4.87,27.92,-,39.67
,,KBC BANK N.V.,1.23,-,0.26,39.15,14.40,-,-,-,55.04,1.00,40.63,52.77,-,-,-,-,114.06,208.45,-,49.14,39.13,9.60,-,-,-,-,97.87,41.08,28.06,259.30,38.02,2.77,-,-,-,369.22,5.30,40.64,52.78,-,34.14,-,-,114.06,246.92,33.99,27.96,258.16,37.93,1.19,-,-,-,359.24
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,18.30,2.27,30.02,83.88,69.67,5.30,5.30,67.47,282.20,-,-,-,-,-,-,-,-,,-,5.98,19.80,12.67,7.59,14.35,-,-,60.38,14.44,-,3.61,12.50,-,-,-,-,30.55,2.24,0.75,1.75,0.05,1.75,1.51,1.51,19.02,28.57,2.98,1.10,2.07,-,-,-,-,-,6.15
,,MASHREQ BANK PSC,20.44,-,0.03,-,0.01,115.83,-,-,136.31,-,-,135.07,21.28,-,-,-,-,156.36,-,8.50,10.14,-,17.00,-,-,-,35.64,48.35,10.96,183.27,55.83,4.99,-,-,-,303.40,19.40,-,135.16,21.61,-,107.29,-,-,283.46,14.82,10.95,182.34,55.26,4.99,-,-,-,268.36
,,MIZUHO BANK LTD,"1,290.88",315.62,541.78,97.33,37.08,596.46,-,-,2879.15,"1,015.00",445.94,925.76,21.61,-,"1,718.75",-,-,4127.06,50.07,-,139.24,"1,676.35",426.73,-,-,-,2292.40,"1,784.47",224.80,"1,118.73",707.01,125.00,-,-,-,3960.00,"1,036.82",445.94,925.76,21.61,-,"1,732.60",-,-,4162.73,792.38,684.32,"2,134.12","1,447.96",211.74,663.82,473.22,308.42,6715.99
,,"MUFG BANK, LTD.","1,790.62",657.14,"1,699.57",527.62,95.81,"1,338.32",0.36,0.09,6109.53,805.43,985.27,750.40,25.51,-,"3,503.13",-,-,6069.74,"4,312.96",908.60,"1,178.35",139.31,13.25,932.05,0.06,0.02,7484.60,"2,145.73",173.40,"1,596.38",246.27,13.66,-,-,70.31,4245.75,864.45,986.56,750.49,25.77,19.04,"3,540.96",-,-,6187.27,"2,237.03","1,309.65","1,059.01",319.81,468.53,230.23,54.46,12.94,5691.66
,,NATIONAL AUSTRALIA BANK,0.40,-,-,-,-,-,-,-,0.40,-,-,-,-,-,-,-,-,,-,-,138.50,-,-,-,-,-,138.50,0.57,178.80,-,-,-,-,-,-,179.37,-,178.75,2.35,-,-,-,-,-,181.10,10.00,10.00,-,-,-,-,-,-,20.00
,,PT BANK MAYBANK INDONESIA TBK,2.22,0.85,0.01,-,-,1.31,-,-,4.39,25.22,-,-,-,0.94,-,-,-,26.16,49.71,4.00,32.50,-,-,0.49,-,0.02,86.72,2.01,-,-,0.94,-,-,-,-,2.95,1.99,-,-,-,0.94,-,-,-,2.93,20.46,9.33,28.21,27.94,-,-,-,-,85.94
,,SBERBANK,6.44,4.33,33.14,10.20,3.96,0.16,-,-,58.23,75.00,-,-,-,-,-,-,-,75.00,-,-,20.70,-,-,-,-,-,20.70,0.03,-,-,-,-,-,-,0.80,0.83,-,-,-,-,-,-,-,-,,-,20.06,2.50,67.03,117.49,54.78,-,41.38,303.23
,,SBM BANK (INDIA) LIMITED,34.70,14.10,25.73,28.17,90.79,280.07,291.06,0.34,764.96,88.72,-,-,-,-,-,-,-,88.72,43.53,4.96,118.22,9.68,70.01,185.37,115.85,0.09,547.71,50.95,4.80,82.17,69.08,28.25,-,7.82,-,243.07,4.01,0.21,0.57,3.05,13.35,153.98,282.92,-,458.09,95.20,8.95,126.63,79.87,18.03,242.73,60.00,29.98,661.39
,,SHINHAN BANK,289.06,257.85,299.04,265.57,220.48,597.23,2.25,0.02,1931.49,307.50,62.50,500.00,12.50,-,-,-,-,882.50,156.65,62.28,72.26,64.15,53.25,137.42,0.54,66.32,612.88,29.65,76.52,207.84,81.56,50.00,-,-,-,445.57,72.69,62.50,500.00,12.50,-,28.55,-,14.36,690.60,248.17,206.35,"1,170.56",458.41,416.54,68.87,4.87,3.46,2577.23
,,SOCIETE GENERALE,487.95,292.29,"1,756.07",274.64,28.62,161.87,0.57,-,3002.00,585.11,-,312.50,-,-,-,-,309.07,1206.69,182.30,365.50,499.09,120.37,14.36,26.80,0.13,-,1208.55,145.85,78.52,326.24,230.70,844.69,-,-,-,1626.00,406.93,-,312.50,0.18,289.70,-,-,616.42,1625.73,394.39,115.58,454.56,329.24,215.33,"1,976.35",130.44,18.92,3634.80
,,SONALI BANK,5.74,1.47,7.27,7.97,16.64,34.04,-,0.00,73.13,-,-,-,-,-,-,-,-,,-,-,-,-,-,0.46,6.07,-,6.53,0.81,0.58,2.72,2.82,6.67,14.49,-,-,28.07,1.05,0.95,3.73,3.69,9.17,20.99,-,-,39.58,16.88,-,0.07,0.39,3.17,1.04,1.11,0.58,23.24
,,STANDARD CHARTERED BANK,"15,330.51","6,132.79","11,679.65","4,395.37","7,064.54","28,207.70",36.79,0.91,72848.25,"9,355.00",156.25,"3,237.20",-,-,-,-,-,12748.45,"15,791.76","1,125.53","3,855.90","1,069.53","2,112.69","7,890.70","1,054.09",177.41,33077.61,"3,560.42","1,673.30","5,050.16","3,406.69",330.29,"1,395.83",624.10,"1,760.10",17800.87,"2,933.90",358.80,"5,144.21","1,846.03","4,150.46","12,426.04",809.22,"1,310.30",28978.96,"13,091.96","3,779.96","9,168.26","6,741.50","7,053.40","9,801.82","6,163.52","12,601.60",68402.02
,,SUMITOMO MITSUI BANKING CORPORATION,380.77,381.99,508.76,240.70,10.00,209.13,0.03,-,1731.38,50.00,-,93.75,312.50,-,-,-,-,456.25,-,-,"1,049.60","1,278.78",-,-,-,-,2328.38,399.64,-,93.75,312.50,-,-,-,43.75,849.64,0.23,-,93.75,312.50,-,-,-,-,406.48,869.72,112.93,328.97,345.30,209.82,136.12,58.01,10.08,2070.95
,,THE ROYAL BANK OF SCOTLAND N.V.,"2,275.08",802.28,"1,655.92",369.91,712.39,"4,676.21",20.93,0.02,10512.74,"1,070.56",-,218.75,-,-,425.65,911.73,-,2626.69,-,-,559.74,410.40,200.19,"2,103.52","1,372.47",-,4646.32,"1,922.78",764.95,625.08,240.49,-,790.04,-,822.76,5166.10,305.72,2.98,230.98,16.12,32.40,"1,606.86",914.14,423.78,3532.98,"3,954.23","1,881.70","1,893.58",882.95,226.09,"2,292.95",8.61,10.63,11150.74
,,UBS AG,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,1.03,-,2.60,2.82,-,-,-,-,6.45,-,-,-,-,-,-,-,-,
,,UNITED OVERSEAS BANK LTD,36.86,25.00,42.45,-,0.03,-,-,-,104.33,15.00,24.90,215.94,-,-,-,-,-,255.83,20.79,0.11,58.41,0.00,104.05,-,-,-,183.36,38.78,-,93.52,14.69,-,-,-,8.13,155.12,-,-,216.61,-,0.02,-,-,-,216.63,202.00,-,414.99,15.19,244.31,-,-,-,876.49
,,WESTPAC BANKING CORPORATION,40.52,170.00,-,-,1.02,"1,315.71",-,-,1527.25,350.00,-,-,-,-,-,-,-,350.00,"1,940.59",38.80,-,-,0.23,0.87,-,0.02,1980.51,-,62.50,-,-,-,-,-,-,62.50,-,-,-,-,-,"1,312.50",-,-,1312.50,-,62.50,-,-,-,225.00,-,-,287.50
,,WOORI BANK,53.32,37.00,43.15,22.88,126.58,135.57,0.62,-,419.12,-,-,-,-,-,-,-,-,,19.71,-,62.41,4.60,28.10,-,48.06,-,162.88,10.04,-,-,-,-,-,-,-,10.04,9.78,-,-,-,-,-,-,-,9.78,12.00,2.84,63.86,5.76,118.04,88.44,-,-,290.94
,,FOREIGN BANKS,"90,403.69","27,502.34","57,357.97","19,009.27","27,216.29","154,304.56","29,150.63",224.02,"405,168.78","70,997.03","6,688.14","18,857.85","6,036.04","1,913.62","10,066.08","3,816.09",548.14,"118,923.00","121,451.10","16,909.60","21,296.69","16,724.93","24,576.57","32,265.04","4,900.75","14,185.04","252,309.73","40,213.06","10,616.70","25,614.62","21,756.33","8,848.82","9,603.62","3,941.76","5,543.32","126,138.24","20,732.68","7,545.40","15,631.97","9,586.77","13,923.35","81,860.31","8,118.65","4,734.87","162,133.99","49,924.69","26,164.63","56,786.59","44,000.92","31,810.31","59,999.56","19,372.46","39,361.07","327,420.22"
,2015,ALL SCHEDULED COMMERCIAL BANKS,"665,709.69","277,394.17","964,562.12","914,939.74","1,534,045.38","2,525,510.45","773,329.54","1,777,187.61","9,432,678.69","221,145.07","43,009.43","122,556.12","104,006.92","118,047.09","184,798.39","127,393.90","217,152.03","1,138,108.94","315,987.93","57,332.34","180,843.23","122,984.37","174,549.88","440,979.65","458,830.13","1,345,144.71","3,096,652.24","295,070.43","72,027.56","239,341.80","197,425.80","165,126.59","245,573.59","124,443.90","127,417.81","1,466,427.46","201,492.24","79,263.29","280,732.24","204,690.51","246,593.69","367,962.32","123,991.67","70,123.87","1,574,849.82","510,844.08","178,465.28","697,118.24","522,498.14","666,034.23","2,810,155.63","783,767.35","1,235,113.06","7,403,996.01"
,2014,STATE BANK OF BIKANER AND JAIPUR,"1,229.72",418.98,"2,957.65","3,169.07","1,703.13","29,677.93","17,762.54","16,955.71",73874.73,919.84,149.79,"1,754.78","1,221.41",755.59,625.00,200.00,"1,079.95",6706.36,302.77,619.26,815.08,441.32,"1,262.51","3,395.99","4,463.01","6,450.34",17750.28,235.08,63.31,246.94,325.55,-,-,-,-,870.88,144.90,150.38,158.88,207.11,84.22,23.04,10.66,1.71,780.90,"2,866.33",409.78,"1,736.07","2,056.99","4,004.84","39,689.72","3,575.94","9,832.42",64172.09
,,STATE BANK OF HYDERABAD,"3,430.27","1,585.38","5,056.01","14,881.06","9,015.86","40,958.06",998.50,"43,074.78",118999.92,0.17,-,800.00,775.00,145.59,"1,050.00",510.00,"2,085.00",5365.76,245.04,916.56,289.26,575.30,772.92,"5,504.57","6,981.65","18,981.66",34266.96,72.15,62.74,168.67,84.76,"1,001.56",116.05,-,-,1505.93,100.74,3.84,260.05,761.05,92.01,91.45,171.25,-,1480.39,"4,851.59",607.64,"5,035.98","4,540.10","6,824.13","54,403.69","9,731.35","11,326.48",97320.96
,,STATE BANK OF INDIA,"136,841.05","26,421.54","88,873.24","104,788.39","188,422.31","292,956.16","148,532.17","407,573.64",1394408.50,"19,104.47","5,803.97","33,984.67","21,323.88","27,551.44","23,574.78","19,617.62","32,170.05",183130.88,390.83,"7,597.95","15,528.10","5,819.14","17,899.02","52,850.51","81,912.51","216,801.51",398799.57,"95,335.30","4,470.93","15,883.68","11,369.86","17,891.03","44,682.10","40,029.55","37,356.73",267019.18,"45,368.81","9,385.88","47,340.79","20,377.06","46,983.85","49,453.36","32,992.43","2,274.94",254177.12,"150,184.05","7,071.30","41,231.15","42,066.55","68,304.91","560,674.65","130,009.54","210,286.57",1209828.72
,,STATE BANK OF MYSORE,"2,343.00","1,509.00","6,045.00","6,099.00","5,043.00","16,593.00","9,691.00","14,236.00",61559.00,990.00,-,550.00,936.00,945.00,"1,029.00",65.00,959.00,5474.00,73.00,345.00,695.00,416.00,"1,426.00","3,832.00","4,063.00","8,451.00",19301.00,379.00,89.00,370.00,283.00,-,41.00,1.00,-,1163.00,415.00,-,5.00,521.00,46.00,20.00,39.00,2.00,1048.00,"1,746.00",458.00,"4,979.00","1,919.00","4,017.00","23,128.00","5,521.00","7,715.00",49483.00
,,STATE BANK OF PATIALA,"3,862.00","1,252.00","10,029.00","13,411.00","22,434.00","23,782.00","1,034.00","13,385.00",89189.00,213.00,-,809.00,"1,673.00","4,659.00","3,060.00",220.00,"1,752.00",12386.00,335.00,931.00,764.00,582.00,617.00,"4,490.00","4,099.00","12,763.00",24581.00,169.00,79.00,509.00,421.00,-,4.00,-,-,1182.00,21.00,11.00,34.00,43.00,179.00,141.00,55.00,-,484.00,"3,036.00",325.00,"3,637.00","1,677.00","3,152.00","42,802.00","6,788.00","14,520.00",75937.00
,,STATE BANK OF TRAVANCORE,"2,920.11",515.92,"4,638.24","5,689.22","6,688.93","20,968.25","17,693.02","30,222.99",89336.68,974.09,-,"1,283.22",987.80,708.41,169.90,769.85,"1,925.11",6818.38,694.94,76.65,991.65,387.97,"1,602.65","3,414.35","4,528.50","16,244.65",27941.36,"1,180.08",537.32,254.34,972.72,64.77,165.96,232.89,1.62,3409.70,120.79,27.44,111.56,976.08,724.85,561.58,885.78,1.62,3409.70,"1,488.73","1,557.16","8,677.31","7,000.62","18,038.95","9,158.44","5,307.89","18,175.51",69404.61
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"150,626.15","31,702.82","117,599.14","148,037.74","233,307.23","424,935.40","195,711.23","525,448.12","1,827,367.83","22,201.57","5,953.76","39,181.67","26,917.09","34,765.03","29,508.68","21,382.47","39,971.11","219,881.38","2,041.58","10,486.42","19,083.09","8,221.73","23,580.10","73,487.42","106,047.67","279,692.16","522,640.17","97,370.61","5,302.30","17,432.63","13,456.89","18,957.36","45,009.11","40,263.44","37,358.35","275,150.69","46,171.24","9,578.54","47,910.28","22,885.30","48,109.93","50,290.43","34,154.12","2,280.27","261,380.11","164,172.70","10,428.88","65,296.51","59,260.26","104,341.83","729,856.50","160,933.72","271,855.98","1,566,146.38"
,,ALLAHABAD BANK,"15,144.70","5,511.12","31,144.25","22,532.71","40,616.79","44,074.86","15,699.90","16,118.46",190842.79,"1,106.76",568.65,"3,489.53","1,236.89","1,417.90","1,361.48","1,699.58","1,250.00",12130.79,"1,710.36",298.17,"4,920.73","1,845.61","1,605.18","6,682.84","14,058.56","33,226.49",64347.94,"3,779.48",726.12,"3,494.00","2,386.47",912.60,"1,003.59",929.33,699.79,13931.38,"3,715.66",687.07,"2,931.89","1,459.43","2,226.70","1,177.67",616.93,-,12815.35,"4,091.23","2,053.30","8,079.35","8,471.22","14,308.61","36,927.42","19,420.90","44,654.55",138006.58
,,ANDHRA BANK,"6,310.23","2,559.17","30,951.04","18,293.83","31,866.28","49,032.30","1,450.60","1,381.67",141845.12,"5,973.11",543.30,"1,887.37",623.90,803.57,533.58,"1,300.10","1,520.16",13185.09,"1,130.17",784.82,791.23,301.24,"1,159.18","4,918.46","6,910.48","29,643.70",45639.28,584.22,100.08,528.10,768.88,4.59,-,-,-,1985.87,256.75,122.52,"1,544.49",262.59,118.85,70.77,160.64,-,2536.61,"3,054.38","1,893.24","12,322.53","6,349.70","9,811.65","44,007.62","12,744.95","17,460.13",107644.20
,,BANK OF BARODA,"75,690.48","23,328.94","66,860.86","56,233.86","148,437.28","110,191.01","9,630.55","78,521.81",568894.79,"4,491.90",119.95,"3,802.72","2,691.44","2,439.41","7,442.40","1,800.44","14,024.70",36812.96,"3,396.64","3,713.70","5,104.99",943.13,"3,882.13","11,854.03","14,646.31","72,571.74",116112.67,"47,337.39","17,181.73","47,354.80","49,668.57","20,188.25","33,362.83","12,223.77","8,859.31",236176.65,"50,936.50","15,844.92","39,411.49","27,650.75","41,452.11","45,415.91","7,263.73","9,011.56",236986.97,"26,285.87","16,250.56","59,580.87","46,711.54","29,635.90","106,523.95","33,758.64","78,258.48",397005.81
,,BANK OF INDIA,"38,687.83","21,030.37","55,135.84","58,032.94","64,150.65","79,610.55","57,074.20","103,251.69",476974.07,"10,607.33","2,525.77","2,034.56","9,586.29",820.42,"7,985.38","3,949.30","10,918.47",48427.52,665.66,"2,151.76","4,737.65","2,295.76","1,676.28","13,510.39","22,095.68","67,019.26",114152.44,"13,523.65","8,152.94","29,619.24","18,378.40","16,906.47","21,839.48","8,383.52","11,692.36",128496.06,"19,641.29","10,954.33","29,993.76","32,583.40","32,175.04","22,201.03","4,634.23","4,519.25",156702.33,"42,142.90","11,524.08","84,227.56","40,658.84","32,539.01","46,488.93","37,348.39","75,803.82",370733.53
,,BANK OF MAHARASHTRA,"8,847.94","3,781.71","12,652.54","17,850.01","19,380.05","51,449.53","1,688.99","1,152.32",116803.09,"2,725.42",-,750.00,717.61,147.71,885.68,425.00,"2,675.05",8326.47,"1,005.87",262.46,350.93,25.73,979.33,"5,472.59","8,617.32","20,601.64",37315.87,780.58,101.81,"3,665.04","2,043.98","1,275.62",2.05,-,-,7869.08,867.83,17.38,"3,775.40","1,910.27","1,408.53",29.50,62.80,-,8071.71,"8,028.91","3,285.02","4,862.79","4,882.54","10,689.76","40,805.49","11,790.93","6,023.23",90368.67
,,BHARATIYA MAHILA BANK LTD.,1.63,0.33,5.20,0.22,65.80,13.20,0.26,-,86.64,-,-,-,-,-,-,-,-,,114.88,157.80,49.02,-,91.64,-,-,-,413.34,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,-,0.02,0.10,0.06,4.14,83.83,0.19,0.09,88.43
,,CANARA BANK,"45,415.00","14,254.00","41,560.00","35,584.00","128,792.00","129,055.00","11,232.00","14,832.00",420724.00,"5,212.04",149.79,"2,261.38","2,158.69","1,265.20","5,735.17","4,358.77","6,089.60",27230.64,842.62,630.41,"2,406.82","1,340.02","2,227.65","12,332.09","30,092.29","76,998.41",126870.31,"6,468.80","2,271.01","7,551.54","6,054.11","8,566.44","3,825.78","1,972.76","2,306.04",39016.48,"5,955.46","1,492.02","7,586.70","9,633.45","4,805.09","5,279.81","3,026.43","1,237.52",39016.48,"34,243.00","16,231.00","20,701.00","21,463.00","40,135.00","76,365.00","27,975.00","63,954.00",301067.00
,,CENTRAL BANK OF INDIA,"9,662.81","5,667.59","18,890.13","17,463.65","41,986.83","86,525.45","29,591.48","29,273.60",239061.54,"4,847.55",-,0.24,"1,937.39",621.31,"3,101.76",87.04,14.28,10609.57,456.82,997.58,"1,289.24",350.38,"1,660.19","7,014.30","18,752.46","55,614.17",86135.14,250.67,136.94,748.02,630.50,36.27,114.80,112.28,75.67,2105.15,307.93,11.85,"1,451.29","2,283.29",442.49,375.32,113.29,-,4985.46,"9,221.50",446.06,"6,058.13","5,063.79","12,894.34","81,543.84","23,927.19","36,298.74",175453.59
,,CORPORATION BANK,"9,411.53","5,384.41","28,229.73","23,664.15","42,318.37","26,431.29","10,401.52","47,482.01",193323.01,"5,372.03",84.60,"1,210.10",680.19,329.65,303.30,939.76,"4,101.82",13021.45,"12,864.26","1,120.55","5,952.61","6,433.39","10,267.77","9,511.95","5,849.95","14,190.73",66191.21,581.63,269.71,"1,079.34",931.53,74.37,76.33,105.93,2.80,3121.64,352.14,26.58,779.10,363.33,699.53,314.03,295.13,-,2829.84,"5,619.06","2,157.90","12,273.94","8,081.62","11,312.97","55,260.84","17,510.15","24,869.82",137086.30
,,DENA BANK,"6,795.28","1,175.87","12,999.34","8,544.69","27,759.87","49,302.17","2,259.09","1,191.38",110027.69,"1,080.99",157.43,527.75,414.49,194.28,-,306.00,"2,480.00",5160.94,586.44,438.75,"1,713.30",240.42,972.80,"4,796.81","8,062.68","19,800.87",36612.07,310.83,13.65,15.82,144.84,117.48,178.25,170.68,-,951.55,393.66,318.24,749.66,693.67,299.41,115.73,-,-,2570.37,"3,297.64",166.71,"2,015.77","2,515.18","3,852.57","45,340.41","8,723.87","11,641.61",77553.76
,,IDBI BANK LIMITED,"13,870.28","8,237.02","26,266.81","33,562.66","51,967.22","69,584.65","12,161.75","20,123.24",235773.63,"1,121.67",239.25,"3,529.38","5,179.06","8,156.69","12,991.16","11,288.09","17,640.99",60146.29,"8,139.08","1,216.18","1,329.07","5,846.32","6,498.55","15,363.35","14,421.60","50,959.35",103773.50,"12,537.68",203.99,"12,962.99","8,286.80","6,105.09","9,361.23","3,453.93","5,608.90",58520.61,"8,463.97","1,040.90","12,348.99","8,623.11","10,032.25","6,592.83","6,398.50","2,946.68",56447.23,"7,214.50","1,229.35","9,033.89","6,346.42","12,037.39","81,330.55","27,884.51","52,609.39",197686.00
,,INDIAN BANK,"5,445.14","4,270.56","18,626.49","15,661.77","23,931.66","85,791.18","5,773.79","2,774.23",162274.82,"2,384.72",-,-,"1,578.81",0.21,0.06,0.05,"1,000.02",4963.87,"5,773.57",686.59,"5,707.22","4,039.83","5,186.30","16,157.03","8,279.62","2,666.33",48496.49,955.85,641.29,"2,811.84","2,409.70",582.87,"1,615.24","1,028.58",529.29,10574.66,"1,346.58",340.53,"1,226.76","1,949.39","2,086.29","2,194.38","1,521.58",969.26,11634.77,"8,754.51","4,303.82","13,500.62","8,778.02","21,192.23","36,853.55","13,137.93","15,688.31",122208.99
