,,,,,,,,,
,,FINCARE SMALL FINANCE BANK LIMITED,35.89,74.33,20.06,45.44,44.71,9.50,19.76
,,JANA SMALL FINANCE BANK LIMITED,522.59,230.42,132.68,299.52,320.81,273.08,140.39
,,NORTH EAST SMALL FINANCE BANK LIMITED,14.30,20.37,0.25,8.13,26.29,4.41,16.21
,,SURYODAY SMALL FINANCE BANK LIMITED,49.62,104.30,4.78,47.89,101.25,12.01,20.37
,,UJJIVAN SMALL FINANCE BANK LIMITED,97.85,145.19,41.83,64.07,137.14,27.55,27.49
,,UTKARSH SMALL FINANCE BANK LIMITED,65.57,41.19,6.15,55.96,44.66,5.69,11.09
,,SMALL FINANCE BANKS,"1,659.64","1,764.42","1,045.81",668.92,"1,709.33",853.59,764.63
,,INDIA POST PAYMENTS BANK LIMITED,-,-,-,-,-,-,-
,,PAYMENTS BANKS,-,-,-,-,-,-,-
,2019,ALLAHABAD BANK,"26,562.79","10,726.32","4,301.34","4,282.99","28,704.78","12,229.13","7,419.31"
,,ANDHRA BANK,"28,124.36","5,274.94","2,145.15","2,280.18","28,973.97","12,636.87","9,091.40"
,,BANK OF BARODA,"56,480.38","13,613.61","8,759.39","13,101.84","48,232.76","23,482.65","15,609.50"
,,BANK OF INDIA,"62,328.46","17,902.53","12,153.42","7,416.45","60,661.12","28,207.27","19,118.96"
,,BANK OF MAHARASHTRA,"18,433.23","4,304.22","2,286.09","5,126.87","15,324.49","9,641.19","4,559.33"
,,CANARA BANK,"47,468.47","15,480.16","9,457.31","14,267.20","39,224.12","28,542.40","22,955.11"
,,CENTRAL BANK OF INDIA,"38,130.70","10,328.64","5,728.09","10,375.21","32,356.04","17,377.87","11,333.24"
,,CORPORATION BANK,"22,213.44","6,282.60","1,782.92","5,989.44","20,723.68","14,077.02","6,926.64"
,,DENA BANK,"16,361.44","5,375.17","4,296.21","4,672.46","12,767.94","7,838.78","4,166.97"
,,INDIAN BANK,"11,990.14","6,444.96","2,207.82","2,873.83","13,353.45","5,959.56","6,793.11"
,,INDIAN OVERSEAS BANK,"38,180.15","8,844.54","5,943.75","7,682.82","33,398.12","20,399.66","14,368.30"
,,ORIENTAL BANK OF COMMERCE,"26,133.64","7,066.15","5,025.69","6,457.03","21,717.07","14,282.88","9,439.62"
,,PUNJAB AND SIND BANK,"7,801.65","3,666.37","1,227.11","1,635.04","8,605.87","4,607.87","4,994.23"
,,PUNJAB NATIONAL BANK,"86,620.05","19,904.11","15,798.20","12,253.26","78,472.70","48,684.29","30,037.66"
,,STATE BANK OF INDIA,"223,427.46","32,738.05","24,509.97","58,905.18","172,750.36","110,854.70","65,894.74"
,,SYNDICATE BANK,"25,758.60","11,592.01","5,895.74","6,774.50","24,680.37","13,239.46","12,627.73"
,,UCO BANK,"30,549.92","9,082.44","5,323.72","4,420.31","29,888.33","14,082.07","9,649.92"
,,UNION BANK OF INDIA,"49,369.93","13,576.72","6,446.96","7,770.54","48,729.15","24,326.31","20,332.42"
,,UNITED BANK OF INDIA,"16,552.11","2,870.52","2,003.96","5,365.29","12,053.38","10,316.30","5,785.61"
,,VIJAYA BANK,"7,526.09","5,457.81","2,542.55","1,518.05","8,923.30","5,021.24","4,018.37"
,,PUBLIC SECTOR BANKS,"840,013.01","210,531.87","127,835.39","183,168.49","739,541.00","425,807.52","285,122.17"
,,AXIS BANK LIMITED,"34,248.64","13,871.09","9,100.84","9,229.45","29,789.44","16,591.71","11,275.60"
,,BANDHAN BANK LIMITED,373.14,763.86,39.95,277.49,819.56,172.90,228.32
,,CITY UNION BANK LIMITED,856.55,632.16,247.56,264.10,977.05,474.78,591.46
,,CSB BANK LIMITED,764.13,197.45,130.95,300.01,530.62,416.29,240.68
,,DCB BANK LIMITED,369.03,420.47,283.23,66.79,439.48,146.72,153.77
,,DHANLAXMI BANK LIMITED,469.31,142.69,112.94,3.22,495.84,194.65,151.71
,,FEDERAL BANK LTD,"2,795.62","1,667.98","1,016.61",186.31,"3,260.68","1,551.96","1,626.20"
,,HDFC BANK LTD.,"8,606.97","14,382.03","7,184.48","4,580.36","11,224.16","2,601.02","3,214.52"
,,ICICI BANK LIMITED,"53,240.18","10,595.96","6,602.97","11,557.13","45,676.04","27,823.56","13,449.72"
,,IDBI BANK LIMITED#,"55,588.25","18,208.24","7,850.49","15,918.06","50,027.94","28,665.14","14,837.44"
,,IDFC FIRST BANK LIMITED,"1,779.05","2,369.47","1,696.03",316.45,"2,136.04",891.16,"1,106.63"
,,INDUSIND BANK LTD,"1,704.91","5,386.83","1,221.35","1,922.98","3,947.41",745.67,"2,248.28"
,,JAMMU & KASHMIR BANK LTD,"6,006.70","2,964.60","1,442.09","1,307.86","6,221.35","2,791.12","3,239.61"
,,KARNATAKA BANK LTD,"2,376.07","1,447.86",468.28,899.27,"2,456.38","1,400.51","1,616.71"
,,KARUR VYSYA BANK LTD,"3,015.76","2,342.92",461.66,447.45,"4,449.57","1,862.83","2,420.34"
,,KOTAK MAHINDRA BANK LTD.,"3,825.38","1,995.24","1,133.12",219.56,"4,467.94","1,665.05","1,544.37"
,,LAKSHMI VILAS BANK LTD,"2,694.21","1,412.21",486.79,260.64,"3,358.99","1,457.89","1,506.29"
,,NAINITAL BANK LTD,167.48,252.91,31.21,0.96,388.22,38.25,199.52
,,RBL BANK LTD,566.73,707.01,198.91,320.21,754.62,312.56,372.74
,,SOUTH INDIAN BANK LTD,"1,980.30","1,847.86",409.76,286.74,"3,131.66","1,415.80","2,163.62"
,,TAMILNAD MERCANTILE BANK LTD,868.28,947.23,383.63,263.77,"1,168.11",513.29,636.51
,,YES BANK LTD.,"2,626.80","7,970.33","2,245.64",468.93,"7,882.56","1,312.75","4,484.85"
,,PRIVATE SECTOR BANKS,"184,923.49","90,526.40","42,748.49","49,097.74","183,603.66","93,045.61","67,308.89"
,,AB BANK LIMITED,8.90,-,-,8.90,-,-,-
,,ABU DHABI COMMERCIAL BANK PJSC,23.11,53.35,1.35,21.73,53.38,1.35,39.95
,,AMERICAN EXPRESS BANKING CORP.,84.85,707.38,426.17,166.47,199.59,38.55,108.21
,,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-,99.97,-,-,99.97,-,-
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",-,-,-,-,-,-,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,18.62,62.86,1.92,0.01,79.55,12.72,49.84
,,BANK OF CEYLON,0.97,3.04,0.18,0.38,3.45,-,2.13
,,BANK OF NOVA SCOTIA,94.02,-,-,25.98,68.05,-,-
,,BARCLAYS BANK PLC,78.35,220.85,3.36,-,295.84,-,54.37
,,BNP PARIBAS,6.90,-,-,-,6.90,-,-
,,CITIBANK N.A,865.82,952.97,464.89,504.79,849.11,305.07,312.61
,,COOPERATIEVE RABOBANK U.A.,236.42,-,29.92,79.96,126.53,-,-
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,383.56,13.45,142.81,251.03,3.17,56.99,-
,,CREDIT SUISSE AG,-,260.00,-,-,260.00,-,107.69
,,"CTBC BANK CO., LTD.",7.66,-,4.20,-,3.46,2.19,-0.35
,,DBS BANK INDIA LIMITED,-,605.24,4.66,17.40,583.17,-,58.86
,,DEUTSCHE BANK AG,"1,023.32",821.61,251.63,168.86,"1,424.44",304.92,694.65
,,DOHA BANK Q.P.S.C.,8.88,-,-,-,8.88,-,-
,,EMIRATES NBD BANK (P.J.S.C.),-,-,-,-,-,-,-
,,FIRST ABU DHABI BANK PJSC,-,-,-,-,-,-,-
,,FIRSTRAND BANK LTD,-,28.00,-,-,28.00,-,21.00
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,924.27,391.43,358.79,359.20,597.71,144.01,129.12
,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,47.17,2.88,-,-,50.05,-,-
,,INDUSTRIAL BANK OF KOREA,-,-,-,-,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,-,-,-,-,-,-,-
,,JSC VTB BANK,19.81,-,-,19.81,-,-,-
,,KEB HANA BANK,-,53.51,-,-,53.51,-,31.40
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,-,-,-,-,-,-,-
,,MIZUHO BANK LTD,6.34,-,-,-,6.34,-,-
,,"MUFG BANK, LTD.",75.13,-,5.13,-,70.00,52.50,-
,,NATIONAL AUSTRALIA BANK,-,-,-,-,-,-,-
,,PT BANK MAYBANK INDONESIA TBK,17.78,-,-,-,17.78,-,-
,,QATAR NATIONAL BANK (Q.P.S.C),-,-,-,-,-,-,-
,,SBERBANK,91.85,-,-,-,91.85,-,-
,,SBM BANK (INDIA) LIMITED,-,149.75,0.44,-,149.31,-,50.67
,,SHINHAN BANK,-,100.00,-,-,100.00,-,85.00
,,SOCIETE GENERALE,70.00,78.92,-,-,148.92,52.50,45.45
,,SONALI BANK,3.15,1.41,0.09,-,4.46,0.13,1.01
,,STANDARD CHARTERED BANK,"8,441.10","1,419.61",861.23,"2,308.70","6,690.78",373.85,259.84
,,SUMITOMO MITSUI BANKING CORPORATION,-,-,-,-,-,-,-
,,THE ROYAL BANK OF SCOTLAND N.V.,114.74,-,-,114.74,-,-,-
,,UNITED OVERSEAS BANK LTD,80.19,75.00,-,-,155.19,-,-
,,WESTPAC BANKING CORPORATION,-,-,-,-,-,-,-
,,WOORI BANK,-,12.89,-,-,12.89,-,-
,,FOREIGN BANKS,"12,732.90","6,114.09","2,556.77","4,047.95","12,242.26","1,344.77","2,051.44"
,,AU SMALL FINANCE BANK LIMITED,269.74,447.73,227.70,19.63,470.14,169.34,294.50
,,CAPITAL SMALL FINANCE BANK LIMITED,21.13,27.84,15.00,0.01,33.96,15.43,24.22
,,EQUITAS SMALL FINANCE BANK LIMITED,212.53,317.30,173.35,60.77,295.71,131.50,186.42
,,ESAF SMALL FINANCE BANK LIMITED,121.05,76.08,33.75,89.37,74.01,84.81,35.20
,,SURYODAY SMALL FINANCE BANK LIMITED,56.57,33.08,6.47,33.56,49.62,29.23,12.01
,,UJJIVAN SMALL FINANCE BANK LIMITED,275.92,83.54,83.75,177.86,97.85,50.93,27.55
,,UTKARSH SMALL FINANCE BANK LIMITED,57.47,60.26,22.30,29.86,65.57,33.72,5.69
,,SMALL FINANCE BANKS,"1,014.41","1,045.83",562.33,411.06,"1,086.86",514.97,585.59
,2018,ALLAHABAD BANK,"20,687.83","12,903.28","3,379.08","3,649.24","26,562.79","13,433.51","12,229.13"
,,ANDHRA BANK,"17,669.98","13,864.23","1,744.25","1,665.60","28,124.36","10,354.81","12,636.87"
,,BANK OF BARODA,"42,718.70","24,152.34","5,442.47","4,948.19","56,480.38","18,080.18","23,482.65"
,,BANK OF INDIA,"52,044.52","25,580.50","6,251.76","9,044.80","62,328.46","25,305.03","28,207.27"
,,BANK OF MAHARASHTRA,"17,188.71","5,734.87","2,030.02","2,460.33","18,433.23","11,331.19","9,641.19"
,,CANARA BANK,"34,202.04","24,760.76","3,184.66","8,309.67","47,468.47","21,648.98","28,542.40"
,,CENTRAL BANK OF INDIA,"27,251.33","17,071.24","3,268.26","2,923.61","38,130.70","14,217.83","17,377.87"
,,CORPORATION BANK,"17,045.22","14,576.86","1,180.27","8,228.37","22,213.44","11,692.18","14,077.02"
,,DENA BANK,"12,618.73","6,008.47","1,604.64",661.12,"16,361.44","7,735.12","7,838.78"
,,IDBI BANK LIMITED,"44,752.59","38,351.09","15,000.65","12,514.78","55,588.25","25,205.80","28,665.14"
,,INDIAN BANK,"9,865.14","5,041.23","1,274.60","1,641.63","11,990.14","5,606.57","5,959.56"
,,INDIAN OVERSEAS BANK,"35,098.26","16,824.79","6,724.58","7,018.32","38,180.15","19,749.32","20,399.66"
,,ORIENTAL BANK OF COMMERCE,"22,859.27","12,429.34","2,798.05","6,356.92","26,133.64","14,117.83","14,282.88"
,,PUNJAB AND SIND BANK,"6,297.59","2,591.75",627.88,459.81,"7,801.65","4,375.08","4,607.87"
,,PUNJAB NATIONAL BANK,"55,370.45","44,274.33","5,617.54","7,407.19","86,620.05","32,702.10","48,684.29"
,,STATE BANK OF INDIA*,"112,342.99","160,303.65","9,023.76","40,195.42","223,427.46","58,277.38","110,854.70"
,,SYNDICATE BANK,"17,609.31","14,309.28","3,759.98","2,400.01","25,758.60","10,410.98","13,239.46"
,,UCO BANK,"22,540.95","15,033.80","4,290.12","2,734.71","30,549.92","10,703.39","14,082.07"
,,UNION BANK OF INDIA,"33,712.28","21,369.11","2,234.51","3,476.95","49,369.93","18,832.10","24,326.31"
,,UNITED BANK OF INDIA,"10,951.99","8,606.26","1,139.23","1,866.91","16,552.11","6,591.85","10,316.30"
,,VIJAYA BANK,"6,381.78","4,388.20","1,703.90","1,539.99","7,526.09","4,118.16","5,021.24"
,,PUBLIC SECTOR BANKS,"619,209.66","488,175.38","82,280.21","129,503.57","895,601.26","344,489.39","454,472.66"
,,AXIS BANK LIMITED,"21,280.48","33,419.00","8,762.99","11,687.85","34,248.64","8,626.55","16,591.71"
,,BANDHAN BANK LIMITED,86.26,351.58,13.70,51.00,373.14,61.17,172.90
,,CITY UNION BANK LIMITED,681.98,574.87,205.54,194.76,856.55,408.34,474.78
,,CSB BANK LIMITED,600.10,281.16,112.10,5.03,764.13,447.64,416.29
,,DCB BANK LIMITED,254.20,348.91,201.84,32.24,369.03,124.41,146.72
,,DHANLAXMI BANK LIMITED,315.60,358.33,202.40,2.22,469.31,166.48,194.65
,,FEDERAL BANK LTD,"1,727.05","2,200.67",920.50,211.60,"2,795.62",941.20,"1,551.96"
,,HDFC BANK LTD.,"5,885.66","12,958.99","6,971.85","3,265.83","8,606.97","1,843.99","2,601.02"
,,ICICI BANK LIMITED,"42,159.39","28,634.95","9,185.50","8,368.66","53,240.18","25,216.81","27,823.56"
,,IDFC BANK LIMITED,"1,542.10","1,251.58",16.80,997.83,"1,779.05",576.47,891.16
,,INDUSIND BANK LTD,"1,054.87","3,324.55","1,891.73",782.78,"1,704.91",438.91,745.67
,,JAMMU & KASHMIR BANK LTD,"6,000.01","3,104.69","1,486.27","1,611.73","6,006.70","2,425.37","2,791.12"
,,KARNATAKA BANK LTD,"1,581.59","2,119.87",609.64,715.75,"2,376.07",974.73,"1,400.51"
,,KARUR VYSYA BANK LTD,"1,483.81","2,091.75",197.33,362.47,"3,015.76","1,033.46","1,862.83"
,,KOTAK MAHINDRA BANK LTD.,"3,578.61","1,858.21","1,204.10",407.34,"3,825.38","1,718.07","1,665.05"
,,LAKSHMI VILAS BANK LTD,640.19,"2,916.02",589.99,272.01,"2,694.21",418.42,"1,457.89"
,,NAINITAL BANK LTD,164.27,47.89,31.21,13.47,167.48,39.51,38.25
,,RBL BANK LTD,356.84,569.19,200.27,159.03,566.73,189.94,312.56
,,SOUTH INDIAN BANK LTD,"1,149.01","1,810.34",672.18,306.87,"1,980.30",674.56,"1,415.80"
,,TAMILNAD MERCANTILE BANK LTD,648.64,"1,242.16",428.57,593.95,868.28,381.92,513.29
,,YES BANK LTD.,"2,018.56","8,215.74","6,898.90",708.59,"2,626.80","1,072.27","1,312.75"
,,PRIVATE SECTOR BANKS,"93,209.22","107,680.45","40,803.41","30,751.01","129,335.24","47,780.22","64,380.47"
,,AB BANK LIMITED,8.90,-,-,-,8.90,-,-
,,ABU DHABI COMMERCIAL BANK PJSC,23.11,-,-,-,23.11,1.35,-
,,AMERICAN EXPRESS BANKING CORP.,47.51,265.40,126.85,101.22,84.85,19.91,38.55
,,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-,-,-,-,-,-,-
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",110.00,-,99.00,11.00,-,-,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,58.52,30.08,11.77,58.21,18.62,0.02,12.72
,,BANK OF CEYLON,1.05,-,0.08,-,0.97,-,-
,,BANK OF NOVA SCOTIA,254.42,-,34.02,126.38,94.02,31.08,-
,,BARCLAYS BANK PLC,82.60,-,-,4.25,78.35,46.92,-
,,BNP PARIBAS,6.90,-,-,-,6.90,-,-
,,CITIBANK N.A,847.51,905.30,427.34,459.65,865.82,252.02,305.07
,,COOPERATIEVE RABOBANK U.A.,444.35,-,1.54,206.39,236.42,167.73,-
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,276.25,207.46,28.11,72.04,383.56,204.55,56.99
,,CREDIT SUISSE AG,-,-,-,-,-,-,-
,,"CTBC BANK CO., LTD.",71.94,-,4.28,60.00,7.66,6.74,0.17
,,DBS BANK INDIA LIMITED,838.38,497.72,254.14,143.73,938.24,462.47,195.12
,,DEUTSCHE BANK AG,994.77,384.14,325.15,30.45,"1,023.32",327.69,304.92
,,DOHA BANK Q.P.S.C.,9.38,-,0.50,-,8.88,2.35,-
,,EMIRATES NBD BANK (P.J.S.C.),-,-,-,-,-,-,-
,,FIRST ABU DHABI BANK PJSC,-,-,-,-,-,-,-
,,FIRSTRAND BANK LTD,24.41,4.74,15.58,13.57,-,-,-
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,896.98,338.53,245.27,65.96,924.27,203.98,144.01
,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,46.94,0.24,-,-,47.17,-,-
,,INDUSTRIAL BANK OF KOREA,-,-,-,-,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,-,-,-,-,-,-,-
,,JSC VTB BANK,20.56,-,0.75,-,19.81,12.51,-
,,KEB HANA BANK,-,-,-,-,-,-,-
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,-,-,-,-,-,-,-
,,MIZUHO BANK LTD,6.34,-,-,-,6.34,-,-
,,"MUFG BANK, LTD.",10.25,70.00,5.12,-,75.13,0.86,53.35
,,NATIONAL AUSTRALIA BANK,-,-,-,-,-,-,-
,,PT BANK MAYBANK INDONESIA TBK,17.78,-,-,-,17.78,-,-
,,QATAR NATIONAL BANK (Q.P.S.C),-,-,-,-,-,-,-
,,SBERBANK,97.28,-,5.43,-,91.85,66.00,-
,,SBM BANK (INDIA) LIMITED,132.14,105.87,2.96,56.72,178.33,43.30,10.73
,,SHINHAN BANK,-,-,-,-,-,-,-
,,SOCIETE GENERALE,-,70.00,-,-,70.00,-,52.50
,,SONALI BANK,4.46,-,1.32,-,3.15,1.54,0.13
,,STANDARD CHARTERED BANK,"8,032.66","4,140.07","3,127.23",604.39,"8,441.10",121.36,373.85
,,SUMITOMO MITSUI BANKING CORPORATION,-,-,-,-,-,-,-
,,THE ROYAL BANK OF SCOTLAND N.V.,183.50,-,19.37,49.39,114.74,120.41,-
,,UNITED OVERSEAS BANK LTD,80.19,-,-,-,80.19,44.11,-
,,WESTPAC BANKING CORPORATION,-,-,-,-,-,-,-
,,WOORI BANK,-,-,-,-,-,-,-
,,FOREIGN BANKS,"13,629.08","7,019.54","4,735.82","2,063.34","13,849.47","2,136.89","1,548.10"
,,AU SMALL FINANCE BANK LIMITED,124.51,206.25,55.09,5.93,269.74,80.46,169.34
,,CAPITAL SMALL FINANCE BANK LIMITED,13.99,19.16,12.01,-,21.13,9.79,15.43
,,EQUITAS SMALL FINANCE BANK LIMITED,206.48,344.27,147.99,190.23,212.53,104.95,131.50
,,SURYODAY SMALL FINANCE BANK LIMITED,51.25,51.79,3.68,42.79,56.57,37.40,35.49
,,UJJIVAN SMALL FINANCE BANK LIMITED,16.40,556.69,120.69,176.48,275.92,1.80,50.93
,,UTKARSH SMALL FINANCE BANK LIMITED,-,200.04,142.57,-,57.47,-,33.72
,,SMALL FINANCE BANKS,412.63,"1,378.20",482.03,415.43,893.36,234.40,436.42
,2017,STATE BANK OF BIKANER AND JAIPUR,"3,602.76","9,673.74","1,013.87","1,585.84","10,676.79","2,005.19","6,829.70"
,,STATE BANK OF HYDERABAD,"6,590.91","15,348.52","2,297.77","1,429.72","18,211.94","3,743.16","10,193.83"
,,STATE BANK OF INDIA,"98,172.80","39,071.38","4,331.39","20,569.80","112,342.99","55,807.02","58,277.38"
,,STATE BANK OF MYSORE,"3,635.56","8,249.01","1,808.88",161.14,"9,914.55","2,257.18","5,824.34"
,,STATE BANK OF PATIALA,"6,766.57","29,616.54","15,008.04","3,527.70","17,847.37","3,268.16","10,840.33"
,,STATE BANK OF TRAVANCORE,"3,199.96","9,618.30","3,436.70",564.58,"8,816.98","1,813.67","4,966.64"
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"121,968.56","111,577.49","27,896.65","27,838.78","177,810.62","68,894.38","96,932.22"
,,ALLAHABAD BANK,"15,384.57","11,417.00","3,671.69","2,442.05","20,687.83","10,292.51","13,433.51"
,,ANDHRA BANK,"11,443.63","9,521.47","1,672.01","1,623.11","17,669.98","6,035.65","10,354.81"
,,BANK OF BARODA,"40,521.04","13,311.63","6,598.40","4,515.57","42,718.70","19,406.46","18,080.18"
,,BANK OF INDIA,"49,879.13","16,721.12","7,325.18","7,230.55","52,044.52","27,996.40","25,305.03"
,,BANK OF MAHARASHTRA,"10,385.85","9,119.05",959.08,"1,357.11","17,188.71","6,919.33","11,229.56"
,,BHARATIYA MAHILA BANK LTD.,1.35,53.95,0.31,-,54.99,0.71,46.16
,,CANARA BANK,"31,637.83","11,652.11","3,543.12","5,544.78","34,202.04","20,832.91","21,648.98"
,,CENTRAL BANK OF INDIA,"22,720.88","10,487.82","3,561.74","2,395.63","27,251.33","13,241.80","14,217.83"
,,CORPORATION BANK,"14,544.25","7,762.42","1,687.76","3,573.69","17,045.22","9,160.14","11,692.18"
,,DENA BANK,"8,560.49","6,767.37","1,875.74",833.39,"12,618.73","5,230.47","7,735.12"
,,IDBI BANK LIMITED,"24,875.07","27,595.02","4,849.30","2,868.20","44,752.59","14,643.39","25,205.80"
,,INDIAN BANK,"8,827.04","3,330.66","1,067.14","1,225.42","9,865.14","5,419.40","5,606.57"
,,INDIAN OVERSEAS BANK,"30,048.63","13,003.70","5,660.04","2,294.03","35,098.26","19,212.58","19,749.32"
,,ORIENTAL BANK OF COMMERCE,"14,701.78","12,222.30","1,756.49","2,308.32","22,859.27","9,932.15","14,117.83"
,,PUNJAB AND SIND BANK,"4,229.05","2,900.06",340.88,490.64,"6,297.59","2,949.47","4,375.08"
,,PUNJAB NATIONAL BANK,"55,818.33","22,414.58","13,657.34","9,205.12","55,370.45","35,422.56","32,702.10"
,,SYNDICATE BANK,"13,832.16","8,137.95","3,090.11","1,270.69","17,609.31","9,014.87","10,410.98"
,,UCO BANK,"20,907.73","9,928.16","6,320.22","1,928.04","22,540.95","11,443.59","10,703.39"
,,UNION BANK OF INDIA,"24,170.89","13,243.89","2,438.84","1,263.66","33,712.28","14,025.94","18,832.10"
,,UNITED BANK OF INDIA,"9,471.01","3,533.08","1,338.39",713.71,"10,951.99","6,110.71","6,591.85"
,,VIJAYA BANK,"6,027.07","2,893.44","1,470.44","1,068.29","6,381.78","4,276.82","4,118.16"
,,NATIONALISED BANKS,"417,987.78","216,016.78","72,884.22","54,152.00","506,921.66","251,567.86","286,156.54"
,,AXIS BANK LIMITED,"6,087.51","21,781.79","4,366.73","2,222.09","21,280.48","2,522.14","8,626.55"
,,BANDHAN BANK LIMITED,18.77,103.37,4.69,31.19,86.26,10.24,61.17
,,CITY UNION BANK LIMITED,511.98,479.61,146.15,163.46,681.98,323.15,408.34
,,CSB BANK LIMITED,446.91,367.00,75.06,138.75,600.10,345.15,447.64
,,DCB BANK LIMITED,197.38,261.97,160.80,44.35,254.20,97.46,124.41
,,DHANLAXMI BANK LIMITED,458.92,154.76,109.12,188.96,315.60,193.19,166.48
,,FEDERAL BANK LTD,"1,667.77","1,074.99",779.29,236.42,"1,727.05",950.01,941.20
,,HDFC BANK LTD.,"4,392.83","7,126.17","3,247.40","2,385.94","5,885.66","1,320.37","1,843.99"
,,ICICI BANK LIMITED,"26,221.25","33,546.61","5,416.56","12,191.91","42,159.39","12,963.08","25,216.81"
,,IDFC BANK LIMITED,"3,058.30",980.68,"2,496.87",0.01,"1,542.10","1,139.04",576.47
,,INDUSIND BANK LTD,776.82,"1,429.27",685.69,465.53,"1,054.87",321.75,438.91
,,JAMMU & KASHMIR BANK LTD,"4,368.61","3,278.42",819.10,827.92,"6,000.01","2,163.95","2,425.37"
,,KARNATAKA BANK LTD,"1,180.40","1,348.37",489.17,458.01,"1,581.59",795.47,974.73
,,KARUR VYSYA BANK LTD,511.18,"1,330.83",94.43,263.77,"1,483.81",216.17,"1,033.46"
,,KOTAK MAHINDRA BANK LTD.,"2,838.11","1,797.13",634.37,422.26,"3,578.61","1,261.96","1,718.07"
,,LAKSHMI VILAS BANK LTD,391.25,597.20,256.75,91.50,640.19,231.64,418.42
,,NAINITAL BANK LTD,121.04,87.48,43.63,0.62,164.27,27.73,39.51
,,RBL BANK LTD,208.05,533.41,315.95,68.67,356.84,124.44,189.94
,,SOUTH INDIAN BANK LTD,"1,562.36","1,697.96","2,037.48",73.83,"1,149.01","1,185.26",674.56
,,TAMILNAD MERCANTILE BANK LTD,418.94,727.94,254.49,243.75,648.64,200.74,381.92
,,YES BANK LTD.,748.98,"2,632.32","1,220.66",142.08,"2,018.56",284.47,"1,072.27"
,,PRIVATE SECTOR BANKS,"56,187.36","81,337.28","23,654.39","20,661.02","93,209.22","26,677.41","47,780.22"
,,AB BANK LIMITED,8.90,-,-,-,8.90,3.70,-
,,ABU DHABI COMMERCIAL BANK PJSC,23.11,-,-,-,23.11,1.35,1.35
,,AMERICAN EXPRESS BANKING CORP.,49.63,209.57,105.24,106.45,47.51,24.78,19.91
,,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-,-,-,-,-,-,-
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",-,110.00,-,-,110.00,-,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,71.61,0.04,8.57,4.56,58.52,21.29,0.02
,,BANK OF CEYLON,1.33,-,0.06,0.22,1.05,-,-
,,BANK OF NOVA SCOTIA,355.04,0.23,-,100.84,254.42,174.13,31.08
,,BARCLAYS BANK PLC,185.51,78.20,8.20,172.91,82.60,0.57,46.92
,,BNP PARIBAS,12.08,-,5.18,-,6.90,-,-
,,CITIBANK N.A,860.51,794.67,442.30,365.37,847.51,302.20,252.02
,,COMMONWEALTH BANK OF AUSTRALIA,-,-,-,-,-,-,-
,,COOPERATIEVE RABOBANK U.A.,20.00,424.35,-,-,444.35,17.00,167.73
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,237.62,360.11,58.31,263.17,276.25,175.58,204.55
,,CREDIT SUISSE AG,-,-,-,-,-,-,-
,,"CTBC BANK CO., LTD.",63.81,8.13,-,-,71.94,45.26,6.74
,,DBS BANK INDIA LIMITED,"1,632.71",601.90,451.58,944.64,838.38,766.61,462.47
,,DEUTSCHE BANK AG,199.12,968.65,157.01,15.99,994.77,110.47,327.69
,,DOHA BANK Q.P.S.C.,-,9.38,-,-,9.38,-,2.35
,,FIRST ABU DHABI BANK PJSC,-,-,-,-,-,-,-
,,FIRSTRAND BANK LTD,65.79,0.24,-,41.62,24.41,31.39,-
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,835.79,560.84,360.16,139.49,896.98,211.31,203.98
,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,48.01,0.87,1.94,-,46.94,36.00,-
,,INDUSTRIAL BANK OF KOREA,-,-,-,-,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,-,64.85,-,64.85,-,-,-
,,JSC VTB BANK,19.90,12.06,11.40,-,20.56,12.65,12.51
,,KEB HANA BANK,-,-,-,-,-,-,-
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,-,-,-,-,-,-,-
